Price,Close,High,Low,Open,Volume
Ticker,CRM,CRM,CRM,CRM,CRM
Date,,,,,
2004-06-23,4.262648582458496,4.287431043798774,3.655468825718688,3.7174259244596826,43574400
2004-06-24,4.153603553771973,4.384084014382614,4.089168120602699,4.349387721017556,8887200
2004-06-25,3.9156885147094727,4.151125432254388,3.9132101741459056,4.091646676814158,6710000
2004-06-28,3.965254306793213,4.017298042676202,3.8264703020625177,3.965254306793213,2270800
2004-06-29,4.064385414123535,4.138734213142977,3.923123310490265,3.965254154792743,2112000
2004-06-30,3.9826018810272217,4.198212773661037,3.9726889919023347,4.06438522526175,2087600
2004-07-01,3.972689390182495,4.014820236751068,3.940471433732622,3.985080621004658,1754800
2004-07-02,4.208126068115234,4.208126068115234,3.9776455832465114,3.9900372867150824,993200
2004-07-06,4.213082790374756,4.213082790374756,4.084211909222337,4.195734878045615,1216800
2004-07-07,4.042081356048584,4.188300160152238,3.977645910791449,4.188300160152238,1787600
2004-07-08,3.9008190631866455,4.042081179318362,3.88099280956632,4.042081179318362,2179200
2004-07-09,4.064385414123535,4.106516258426013,3.9404712217862623,3.9503843477193414,596800
2004-07-12,4.151124954223633,4.170951203753913,4.002427846398995,4.113950795441243,780800
2004-07-13,3.9850804805755615,4.148647179679044,3.9850804805755615,4.148647179679044,1674000
2004-07-14,3.878514051437378,3.9776453088721913,3.8611661404731756,3.9776453088721913,2366000
2004-07-15,3.801687717437744,3.915688791600003,3.7025562150132334,3.903297324253492,1806000
2004-07-16,3.965254306793213,4.0643855699240135,3.707512786305557,3.8165571757494376,3278800
2004-07-19,3.9677326679229736,4.007385173379812,3.9231234811102427,3.9776455579396077,954800
2004-07-20,3.98012375831604,4.009863372707907,3.848774779533492,3.9677325280582574,2245200
2004-07-21,2.899592161178589,3.9900372360787277,2.7385037996927237,3.9900372360787277,25415200
2004-07-22,3.2168126106262207,3.2663784811229815,2.800461047425573,2.862418149198937,9824800
2004-07-23,3.231682300567627,3.345683373105112,3.159812074599272,3.209377706931314,1674400
2004-07-26,3.291161060333252,3.3580748412618555,3.1920297956400367,3.3580748412618555,1286000
2004-07-27,3.256464958190918,3.328335178052136,3.246551832566873,3.3159437119351898,751200
2004-07-28,3.2192904949188232,3.2762911433682587,3.122637581120405,3.2341603012288007,1534800
2004-07-29,3.2118561267852783,3.3085092894752877,3.2093777860207076,3.221769253495978,908000
2004-07-30,3.224247455596924,3.271334746360791,3.1102463851528737,3.211855988654567,815200
2004-08-02,3.1746819019317627,3.2415954469032684,3.1152029064211604,3.2168125124115523,1297600
2004-08-03,3.0061585903167725,3.244073869307103,2.9714625284242464,3.172203641088544,2944400
2004-08-04,2.9689838886260986,3.0111147322711656,2.9615491033791934,3.006158287555749,2746800
2004-08-05,2.701329231262207,2.9714622016579395,2.6468071581593975,2.9714622016579395,3030400
2004-08-06,2.669111728668213,2.7261121418231418,2.654241922083525,2.701329209631181,1797200
2004-08-09,2.7236340045928955,2.7385038122872825,2.691416284878036,2.7137208782458293,1121600
2004-08-10,2.726112127304077,2.7360252528585534,2.6963727506406485,2.726112127304077,733200
2004-08-11,2.6319377422332764,2.7137211003778554,2.624502955951295,2.7137211003778554,628400
2004-08-12,2.4758057594299316,2.659198726125277,2.4584578463593854,2.6567206216491916,1578000
2004-08-13,2.376674175262451,2.4906752382330946,2.3469347983589213,2.4758054316075504,2496000
